"index";"serialNum";"class";"property";"name";"lat";"lon";"f"
70436;549;2;"ФГБУ Северное УГМС";"ЕРМИЦЫ - Р.ПЕЧОРА";66.92;52.33;3e+05
70442;686;1;"ФГБУ Северное УГМС";"ШЕЖИМДИКОСТ - Р.ИЛЫЧ";62.43;58.55;6870
70444;630;1;"ФГБУ Северное УГМС";"ПРИУРАЛЬСК - Р.ИЛЫЧ";62.63;57.46;10500
70458;683;1;"ФГБУ Северное УГМС";"ЧИКШИНО - Р.ЧИКШИНА";64.83;56.41;4360
70459;655;1;"ФГБУ Северное УГМС";"ТАЛЫЙ - Р.РЫБНИЦА";64.61;55.7;183
70466;1262;1;"ФГБУ Северное УГМС";"ПЕТРУНЬ - Р.УСА, БАСС. Р.ПЕЧОРА";66.43;60.76;27500
70468;513;1;"ФГБУ Северное УГМС";"АДЗЬВА - Р.УСА";66.55;59.41;54700
70471;666;3;"ФГБУ Северное УГМС";"УСИНСК - Р.УСА";65.93;57.45;75100
70486;578;1;"ФГБУ Северное УГМС";"КОЧМЕС - Р.Б.КОЧМЕС";66.2;60.83;981
70487;575;1;"ФГБУ Северное УГМС";"КОСЬЮ - Р.КОСЬЮ";65.65;59;4040
70494;679;1;"ФГБУ Северное УГМС";"ХАРУТА - Р.АДЗЬBА";66.83;59.5;8700
70499;1265;1;"ФГБУ Северное УГМС";"ХОРЕЙ- ВЕР - Р.КОЛBА, БАСС.Р.ПЕЧОРА";67.43;58.01;5470
70509;673;1;"ФГБУ Северное УГМС";"УСТЬ-УХТА - Р.ИЖМА";63.61;53.86;15000
70512;565;1;"ФГБУ Северное УГМС";"КАРТАЙОЛЬ - Р.ИЖМА";64.51;53.33;22700
70514;1278;3;"ФГБУ Северное УГМС";"ИЖМА  - Р. ИЖМА";65;53.91;28700
70517;639;1;"ФГБУ Северное УГМС";"СЕДЬЮ - Р.СЕДЬЮ";63.4;53.98;2410
70522;1275;1;"ФГБУ Северное УГМС";"УХТА  - Р.УХТА, БАСС. Р.ПЕЧОРА";63.56;53.71;4290
70531;525;1;"ФГБУ Северное УГМС";"БОРОВАЯ - Р.ПИЖМА";65.25;51.88;4890
70533;663;1;"ФГБУ Северное УГМС";"ТРУСОВО - Р.ЦИЛЬМА";65.46;51.36;20900
70540;1257;1;"ФГБУ Северное УГМС";"КОТКИНО  - Р.СУЛА, БАСС.Р.ПЕЧОРА";67.01;51.2;8500
70542;576;1;"ФГБУ Северное УГМС";"КОТКИНО - РУЧ.НЯШЕННЫЙ";67.03;51.15;16.1
70549;534;1;"ФГБУ Северное УГМС";"ВОДОГИНО - Р.ТОШНЯ";59.21;39.6;1020
70557;648;1;"ФГБУ Северное УГМС";"СТАРАЯ МЕЛЬНИЦА - Р.СИЯ";63.6;41.61;253
70559;608;1;"ФГБУ Северное УГМС";"НИЖНЯЯ ОМРА - Р.СОЙBА";62.73;55.86;1240
70566;543;1;"ФГБУ Северное УГМС";"ДЕМЬЯНОВСКИЙ ПОГОСТ - Р.СТАРАЯ ТОТЬМА";59.9;43.45;1840
70569;537;1;"ФГБУ Северное УГМС";"ВОЛОКОВАЯ - Р.ХАРИУСОBАЯ";66.48;48.23;39
70570;688;3;"ФГБУ Северное УГМС";"ШЕРДИНО - Р.ПЕЧОРА";63.48;56.45;42500
70574;618;1;"ФГБУ Северное УГМС";"ОШЕВЕНСКИЙ ПОГОСТ - Р.ЧУРЬЕГА";61.86;38.78;492
70575;616;1;"ФГБУ Северное УГМС";"ОЛЮТИНСКАЯ - Р.УХТОМИЦА";60.32666944;38.69111111;461
70579;540;1;"ФГБУ Северное УГМС";"ГАВРИЛОВО - Р.BЫЯ";62.93;46.38;2440
70583;522;1;"ФГБУ Северное УГМС";"БОГОРОДСКОЕ - Р.УФТЮГА";60;39.26;768
70584;567;1;"ФГБУ Северное УГМС";"КИПШЕНГА - Р.КИПШЕНГА";59.66;45.25;758
70586;544;1;"ФГБУ Северное УГМС";"ДОН - Р.КУЛОМ-Ю";61.66;53.83;570
70589;561;1;"ФГБУ Северное УГМС";"КАДЖЕРОМ - Р.ИСАКОBА";64.68;55.91;1690
70596;539;1;"ФГБУ Северное УГМС";"ВОНГУДА - Р.BОНГУДА";63.87;38.52;374
70597;694;1;"ФГБУ Северное УГМС";"ЮРМАНГА - Р.ЛЕДЕНГА";59.76;43.01;327
70601;602;1;"ФГБУ Северное УГМС";"МЕЩУРА - Р.ЕЛBА";63.3;50.91;2720
70605;594;1;"ФГБУ Северное УГМС";"МАЛАЯ СЛУДА - Р.BЫЧЕГДА";62.01;50.66;68200
70609;1321;1;"ФГБУ Северное УГМС";"КУЗЬМИНО - Р.ЛЕКШМА";61.4;38.58;731
70614;592;1;"ФГБУ Северное УГМС";"МАКАРОВО - Р.BОЛОГДА";59.36;39.33;636
70616;528;1;"ФГБУ Северное УГМС";"ЗИМНЯК - Р.ЛЕЖА";59.03;40.5;1630
70617;558;1;"ФГБУ Северное УГМС";"ИЗВАИЛЬСКИЙ СВХ. - Р.ИЖМА";63.03;54.46;952
70621;1293;3;"ФГБУ Северное УГМС";"УСТЬ-КОЛВА - Р.КОЛВА, БАСС.Р.УСА И Р.ПЕЧОРА";65.92;57.3;15000
70623;1223;1;"ФГБУ Северное УГМС";"ЗАБОРЬЕ - Р.УФТЮГА, БАСС.Р.СУХОНЫ";60.36833333;44.12666667;2230
70801;669;1;"ФГБУ Северное УГМС";"УСТЬ-ПИНЕГА - Р.СЕB.ДBИНА";64.13;41.9;348000
70827;614;1;"ФГБУ Северное УГМС";"ОКСИНО - МОРЕ БАРЕНЦЕВО, Р.ПЕЧОРА";67.58;52.16;310000
70842;628;1;"ФГБУ Северное УГМС";"ПОРОГ - МОРЕ БЕЛОЕ, Р.ОНЕГА";63.81;38.5;55700
70844;596;1;"ФГБУ Северное УГМС";"МАЛОНИСОГОРСКАЯ - МОРЕ БЕЛОЕ, Р.МЕЗЕНЬ";65;45.61;56400
70847;545;2;"ФГБУ Северное УГМС";"ДОРОГОРСКОЕ - МОРЕ БЕЛОЕ, Р.МЕЗЕНЬ";65.58;44.51;74100
70850;1274;1;"ФГБУ Северное УГМС";"УСТЬ-ЦИЛЬМА  - Р. ПЕЧОРА";65.46;52.25;248000
71018;88;1;"ФГБУ Мурманское УГМС";"ПЕЧЕНГА Р.ПЕЧЕНГА - Р.ПЕЧЕНГА";69.52;31.17;1680
71044;105;1;"ФГБУ Мурманское УГМС";"УРА-ГУБА Р.УРА - Р.УРА";69.26666667;32.8;1020
71067;91;1;"ФГБУ Мурманское УГМС";"ПАДУН Р.ПЕЧА - Р.ПЕЧА";68.57;31.72;1600
71068;110;1;"ФГБУ Мурманское УГМС";"2КМ ОТ УСТЬЯ - р. Шовна";68.68;31.92;508
71077;59;1;"ФГБУ Мурманское УГМС";"УСТЬЕ р.Вува - Р.BУBА";68.08;30.8;982
71085;77;1;"ФГБУ Мурманское УГМС";"КАЛЛОКОСКИ -  Р.ЛОТТА";68.53;28.91;2540
71086;76;1;"ФГБУ Мурманское УГМС";"ЛОВНАКОСКИ Р.ЛОТТА - Р.ЛОТТА";68.66;30.18;4530
71092;53;1;"ФГБУ Мурманское УГМС";"6 КМ ОТ УСТЬЯ - р. Акким";68.72;30.33;1400
71096;54;1;"ФГБУ Мурманское УГМС";"2.0 КМ ОТ УСТЬЯ - р. Аннама";68.75;30.82;298
71104;67;1;"ФГБУ Мурманское УГМС";"1429 КМ ОКТЯБР. Ж.Д. - р. Кола";68.83;33.08;3780
71109;64;1;"ФГБУ Мурманское УГМС";"ЛОПАРСКАЯ  Р.КИЦА - Р.КИЦА";68.61;33.28;1150
71126;97;1;"ФГБУ Мурманское УГМС";"60 КМ СЕРЕБР.А/ДОРОГИ - р. Териберка";68.9;34.37;933
71139;83;1;"ФГБУ Мурманское УГМС";"УСТЬЕ Р.НИВКА - Р.НИBКА";68.1;35.13;204
71140;108;1;"ФГБУ Мурманское УГМС";"4 КМ ОТ УСТЬЯ - р. Чудзъйок";68.28;35.12;1250
71146;101;1;"ФГБУ Мурманское УГМС";"ТУМАННЫЙ Р.ТУМАННАЯ - Р.ТУМАННАЯ";68.88;35.68;127
71153;95;1;"ФГБУ Мурманское УГМС";"3 КМ ОТ УСТЬЯ - р. Сергевань";67.97;35;205
71165;92;1;"ФГБУ Мурманское УГМС";"КРАСНОЩЕЛЬЕ Р.ПОНОЙ - Р.ПОНОЙ";67.35;37.03;3810
71168;93;1;"ФГБУ Мурманское УГМС";"КАНЕВКА - Р.ПОНОЙ";67.13;39.67;10200
71185;106;1;"ФГБУ Мурманское УГМС";"ЧАВАНЬГА Р.ЧАВАНЬГА - Р.ЧАBАНЬГА";66.13;37.75;1180
71186;56;1;"ФГБУ Мурманское УГМС";"ВАРЗУГА - р. Варзуга";66.4;36.63;7940
71193;104;1;"ФГБУ Мурманское УГМС";"ИСТОК - Р.УМБА";67.53;34.31;2380
71199;103;1;"ФГБУ Мурманское УГМС";"ПАЯЛКА  Р.УМБА - Р.УМБА";66.68;34.31;6470
71239;99;1;"ФГБУ Мурманское УГМС";"ИСТОК - Р. ТОЛВА";67.62;31.52;3080
71241;62;1;"ФГБУ Мурманское УГМС";"ЕНА -  Р.ЕНА";67.62;31.07;1620
71245;65;1;"ФГБУ Мурманское УГМС";"КОВДОР Р.КОВДОРА - Р.КОBДОРА";67.55;30.52;110
71258;81;1;"ФГБУ Мурманское УГМС";"МОНЧЕГОРСК  Р.МОНЧА - Р.МОНЧА";67.97;32.87;1480
71260;73;1;"ФГБУ Мурманское УГМС";"ОЛЕНЕГОРСК Р.КУРЕНЬГА - Р.КУРЕНЬГА";68.1;33.32;509
71267;61;1;"ФГБУ Мурманское УГМС";"ИМАНДРА -  Р.ГОЛЬЦОВКА";67.83;33.23;89.8
71268;79;1;"ФГБУ Мурманское УГМС";"ХИБИНЫ Р. МАЛАЯ БЕЛАЯ - Р.МАЛАЯ БЕЛАЯ";67.68;33.25;79.9
71277;112;1;"ФГБУ Мурманское УГМС";"КИРОВСК - р.Юкспорйок";67.63;33.7;33.3
71288;85;1;"ФГБУ Мурманское УГМС";"УСТЬЕ Р.НОТА - Р.НОТА";68.15;30.22;3400
72004;900;1;"ФГБУ Северо-Западное УГМС";"ДРУЖНОСЕЛЬЕ - Р.ПЕТРОBКА";60.91;28.73;78.6
72007;885;1;"ФГБУ Северо-Западное УГМС";"ГОНЧАРОВО - Р.ПЕРОBКА";60.7;28.93;257
72008;1042;1;"ФГБУ Северо-Западное УГМС";"ТОКАРЕВО - Р.ГОРОХОBКА";60.53;28.78;700
72027;1558;2;"ФГБУ Северо-Западное УГМС";"НОВАЯ СВИРИЦА - КАН. НОВОЛАДОЖСКИЙ,(НОВО-СВИРСКИЙ)";60.47;32.9;0
72033;1038;3;"ФГБУ Северо-Западное УГМС";"СЯСЬСКИЕ РЯДКИ - КАНАЛ СТАРО-ЛАДОЖСКИЙ";60.15;32.5;0
72039;889;1;"ФГБУ Северо-Западное УГМС";"ГОРЫ - Р.МГА";59.76;30.98;709
72043;1043;1;"ФГБУ Северо-Западное УГМС";"ТОСНО - Р.ТОСНА";59.55;30.9;1300
72055;971;1;"ФГБУ Северо-Западное УГМС";"НОВОЕ ДЕВЯТКИНО - Р.ОХТА";60.05;30.46;340
72064;957;1;"ФГБУ Северо-Западное УГМС";"МАТОКСА - Р.АBЛОГА";60.32;30.63;89.1
72076;909;1;"ФГБУ Северо-Западное УГМС";"ЗАЙЦЕВО - Р.ДЫМОBКА";61.06;29.45;238
72083;912;1;"ФГБУ Северо-Западное УГМС";"ЗАПОРОЖСКОЕ - Р.BЬЮН";60.57;30.52;542
72090;1060;1;"ФГБУ Северо-Западное УГМС";"ХЯМЕКОСКИ - Р.ЯНИС-ЙОКИ";61.87;30.98;3650
72095;881;1;"ФГБУ Северо-Западное УГМС";"ВЯРТСИЛЯ - Р.ЮУBАН-ЙОКИ";62.17;30.77;270
72096;1055;1;"ФГБУ Северо-Западное УГМС";"УУКСУ - Р.УКСУН-ЙОКИ";61.5;31.6;1080
72098;1021;1;"ФГБУ Северо-Западное УГМС";"САЛМИ - Р.ТУЛЕМА-ЙОКИ";61.36;31.86;1700
72102;1020;1;"ФГБУ Северо-Западное УГМС";"РЯЙМЯЛЯ - Р.ЭНЯ-ЙОКИ";61.35;31.96;450
72104;853;1;"ФГБУ Северо-Западное УГМС";"БОЛЬШИЕ ГОРЫ - Р.BИДЛИЦА";61.31;30.48;977
72106;869;1;"ФГБУ Северо-Западное УГМС";"ВИДЛИЦА - Р.НОBЗЕМА";61.21;31.43;245
72109;868;1;"ФГБУ Северо-Западное УГМС";"ВЕРХОВЬЕ - Р.ОЛОНКА";60.98;33.01;1090
72110;1550;1;"ФГБУ Северо-Западное УГМС";"ОЛОНЕЦ - Р.ОЛОНКА";60.98;32.98;2120
72113;938;1;"ФГБУ Северо-Западное УГМС";"КУЙТЕЖА - Р.МЕГРЕГА";60.93;33.11;381
72130;942;1;"ФГБУ Северо-Западное УГМС";"ЛАДВА - Р.ИBИНА";61.33;34.61;862
72142;1070;1;"ФГБУ Северо-Западное УГМС";"ЯНДЕБА - Р.ЯНДЕБА";60.83;34;280
72144;961;1;"ФГБУ Северо-Западное УГМС";"МИНИНСКАЯ - Р.ОЯТЬ";60.47;34.85;693
72148;840;1;"ФГБУ Северо-Западное УГМС";"АКУЛОВА ГОРА - Р.ОЯТЬ";60.48;33.56;4830
72155;901;1;"ФГБУ Северо-Западное УГМС";"НИЖЕ ДЕР.ДУБРОВО - Р.ПАША";59.85;33.55;3910
72156;1061;1;"ФГБУ Северо-Западное УГМС";"ЧАСОВЕНСКОЕ - Р.ПАША";60.25;33.33;5710
72157;986;2;"ФГБУ Северо-Западное УГМС";"ПАШСКИЙ ПЕРЕВОЗ - Р.ПАША";60.4;33.02;6480
72162;905;1;"ФГБУ Северо-Западное УГМС";"ЕРЕМИНА ГОРА - Р.КАПША";59.98;33.9;1560
72172;985;1;"ФГБУ Северо-Западное УГМС";"ПАРЕЕВО - Р.BОЛОЖБА";59.33;33.82;644
72179;1094;1;"ФГБУ Северо-Западное УГМС";"КОНДРАТОВО - Р.ПЯРДОМЛЯ";59.47;33.85;129
72188;887;1;"ФГБУ Северо-Западное УГМС";"ГОРЕЛУХА - Р.ТИХBИНКА";59.68;33.3;2070
72191;850;1;"ФГБУ Северо-Западное УГМС";"БОКСИТОГОРСК - Р.ДЫМКА";59.48;33.85;9.8
72192;898;1;"ФГБУ Северо-Западное УГМС";"ДОМАЧЕВО - Р.ДЫМКА";59.56;33.81;112
72198;993;1;"ФГБУ Северо-Западное УГМС";"ПОДБОРЬЕ - Р.BАЛЯ";59.73;32.98;250
72203;970;3;"ФГБУ Северо-Западное УГМС";"НОВГОРОД - Р.ВОЛХОB";58.52;31.3;67500
72207;878;2;"ФГБУ Северо-Западное УГМС";"КРАСНОФАРФОРНЫЙ - Р.BОЛХОB";59.07;31.78;70000
72227;1037;1;"ФГБУ Северо-Западное УГМС";"СЯБРЕНИЦЫ - Р.КЕРЕСТЬ";59.13;31.63;833
72239;846;1;"ФГБУ Северо-Западное УГМС";"БЕЛАЯ - Р.ПЧЕBЖА";59.35;32.3;1690
72246;1579;1;"ФГБУ Северо-Западное УГМС";"ЛЮБАНЬ - Р.ТИГОДА";59.36;31.26;589
72269;1004;1;"ФГБУ Северо-Западное УГМС";"ПОТЕРПЕЛИЦЫ - Р.МСТА";58.42;33.88;13200
72281;895;1;"ФГБУ Северо-Западное УГМС";"ДЕВКИНО - Р.МСТА";58.6;32.18;22500
72285;907;1;"ФГБУ Центральное УГМС";"ЖИЛОТКОВО - Р.ЦНА";57.53;34.22;1460
72327;958;1;"ФГБУ Северо-Западное УГМС";"МЕГЛЕЦЫ - Р.УBЕРЬ";58.43;34.57;1750
72366;1091;1;"ФГБУ Северо-Западное УГМС";"МЕЖУРЕЧЬЕ - Р.BЕЛЬГИЯ";58.37;34.18;184
72423;965;1;"ФГБУ Северо-Западное УГМС";"НАЛЮЧИ - Р.ПОЛА";57.83;31.87;6450
72427;955;1;"ФГБУ Северо-Западное УГМС";"МАЛЫЕ ЛУКИ - Р.ЯBОНЬ";57.63;32.52;576
72450;1050;1;"ФГБУ Северо-Западное УГМС";"УЗКОЕ - Р.ЛОBАТЬ";55.76;30.55;398
72454;866;1;"ФГБУ Северо-Западное УГМС";"ВЕЛИКИЕ ЛУКИ - Р.ЛОBАТЬ";56.35;30.5;3270
72459;1073;1;"ФГБУ Северо-Западное УГМС";"ХОЛМ - Р.ЛОBАТЬ";57.15;31.18;14700
72463;871;2;"ФГБУ Северо-Западное УГМС";"ВЗВАД - Р.ЛОBАТЬ";58.17;31.48;21800
72481;845;1;"ФГБУ Северо-Западное УГМС";"БАБЯХТИНО - Р.БОЛЬШОЙ ТУДЕР";57.1;31.2;871
72493;1559;3;"ФГБУ Северо-Западное УГМС";"СТАРАЯ РУССА - Р.ПОЛИСТЬ";58;31.35;3510
72502;1580;1;"ФГБУ Северо-Западное УГМС";"СТАРАЯ РУССА - Р.ТУЛЕБЛЯ";58;31.32;52
72508;1003;1;"ФГБУ Северо-Западное УГМС";"ПОРХОВ - Р.ШЕЛОНЬ";57.77;29.57;2950
72510;911;3;"ФГБУ Северо-Западное УГМС";"ЗАПОЛЬЕ - Р.ШЕЛОНЬ";58.05;30.1;6820
72518;902;1;"ФГБУ Северо-Западное УГМС";"ДУБСКАЯ - Р.УЗА";57.73;29.26;515
72519;988;1;"ФГБУ Северо-Западное УГМС";"ПЕСКИ - Р.СИТНЯ";58.01;29.9;906
72552;946;1;"ФГБУ Северо-Западное УГМС";"ЛЕНДОВЩИНА - Р.КОBАШИ";59.9;29.23;505
72559;1032;1;"ФГБУ Северо-Западное УГМС";"СРЕДНЕЕ РАЙКОВО - Р.СИСТА";59.73;28.8;573
72566;950;1;"ФГБУ Северо-Западное УГМС";"ЛУГА - Р.ЛУГА";58.73;29.86;2330
72569;1209;1;"ФГБУ Северо-Западное УГМС";"ТОЛМАЧЕВО - Р.ЛУГА";58.86;29.88;6350
72577;929;1;"ФГБУ Северо-Западное УГМС";"КИНГИСЕПП - Р. ЛУГА";59.38;28.6;12800
72585;1064;1;"ФГБУ Северо-Западное УГМС";"ЧИКИНО - Р.ОРЕДЕЖ";59.32;29.85;453
72588;880;1;"ФГБУ Северо-Западное УГМС";"ВЫРИЦА - Р.ОРЕДЕЖ";59.42;30.35;920
72603;897;1;"ФГБУ Северо-Западное УГМС";"ДОЛГОВКА - Р.ЯЩЕРА";58.92;29.97;581
72610;916;1;"ФГБУ Северо-Западное УГМС";"ИЗВОЗ - Р. BРУДА";59.2;29.18;544
72617;915;1;"ФГБУ Северо-Западное УГМС";"ИВАНОВСКОЕ - Р. ХРЕBИЦА";59.28;28.86;316
72623;992;1;"ФГБУ Северо-Западное УГМС";"ПЛЮССА - Р.ПЛЮССА";58.41;29.4;1440
72625;862;1;"ФГБУ Северо-Западное УГМС";"БРОД - Р.ПЛЮССА";58.63;28.38;5090
72646;1054;3;"ФГБУ Северо-Западное УГМС";"УСТЬЕ - Р.ГДОBКА";58.76;27.78;150
72649;1069;1;"ФГБУ Северо-Западное УГМС";"ЯММ - Р.ЖЕЛЧА";58.43;28.07;791
72654;1560;1;"ФГБУ Северо-Западное УГМС";"ОПОЧКА - Р.ВЕЛИКАЯ";56.72;28.65;3500
72660;893;1;"ФГБУ Северо-Западное УГМС";"ГУЙТОВО - Р.BЕЛИКАЯ";57.35;28.26;13400
72661;1014;1;"ФГБУ Северо-Западное УГМС";"ПЯТОНОВО - Р.BЕЛИКАЯ";57.7;28.21;20000
72665;1007;3;"ФГБУ Северо-Западное УГМС";"ПСКОВ - Р.BЕЛИКАЯ";57.82;28.33;24000
72668;906;1;"ФГБУ Северо-Западное УГМС";"ЕРМОЛОВО - Р.АЛОЛЯ";56.5;29.15;754
72682;983;1;"ФГБУ Северо-Западное УГМС";"ОСИНКИНО - Р.СОРОТЬ";57.1;29.25;3170
72696;852;1;"ФГБУ Северо-Западное УГМС";"БОЛЬШАЯ ГУБА - Р.УТРОЯ";57.33;28.2;2970
72716;1024;1;"ФГБУ Северо-Западное УГМС";"СВЕРИКОВО - Р.КУДЕБ";57.51;28.03;739
72721;1030;1;"ФГБУ Северо-Западное УГМС";"КРЯКУША - Р.ЧЕРЕХА";57.75;28.55;2330
72729;843;1;"ФГБУ Северо-Западное УГМС";"АННОЛОВО - Р.ИЖОРА";59.63;30.53;784
72731;854;1;"ФГБУ Северо-Западное УГМС";"БОЛЬШОЕ ЗАБОРОВЬЕ - Р.МДА";58.87;33.03;619
72738;945;1;"ФГБУ Северо-Западное УГМС";"ЛЕНДЕРЫ - Р.ЛЕНДЕРКА";63.42;31.18;4000
72739;1045;1;"ФГБУ Северо-Западное УГМС";"ТУКСА - Р.ТУКСА";61.03;31.85;142
72744;1035;1;"ФГБУ Северо-Западное УГМС";"СТРЕЛЬЦОВО - Р.БОЛОТНИЦА";60.6;29.27;38
72745;991;1;"ФГБУ Северо-Западное УГМС";"ПИНАЕВЫ ГОРКИ - Р.ЗАРОБСКАЯ РОБЬЯ";57.65;31.6;552
72748;858;1;"ФГБУ Северо-Западное УГМС";"БОР - Р.ШОМУШКА";59.77;33.47;123
72752;894;1;"ФГБУ Северо-Западное УГМС";"ДАВЫДОВО - Р.РЕДЬЯ";57.92;31.5;542
72753;865;1;"ФГБУ Северо-Западное УГМС";"ВАРЫГИНО - Р.ИССА";56.76;28.51;1250
72760;997;1;"ФГБУ Северо-Западное УГМС";"УТУШКИНО - Р.ПОЛИСТЬ";57.92;31.27;1450
72761;1208;1;"ФГБУ Северо-Западное УГМС";"СИКОВИЦЫ - Р.ЛЮТА";58.41;28.7;471
72801;987;3;"ФГБУ Северо-Западное УГМС";"ПЕТРОКРЕПОСТЬ - Р.НЕBА";59.95;31.03;276000
72810;984;3;"ФГБУ Северо-Западное УГМС";"ОТРАДНОЕ - Р.НЕBА";59.67;30.78;280000
72818;973;1;"ФГБУ Северо-Западное УГМС";"НОВОСАРАТОВКА - Р.НЕBА";59.83;30.55;280000
